CPERSONA_COMPANIA	CSUBSISTEMA	CGRUPOPRODUCTO	CPRODUCTO	CTIPOBANCA	CESTATUSCUENTA	CSUBSISTEMA_TRANSACCION	CTRANSACCION	VERSIONTRANSACCION	VERSIONCONTROL
2	21	01	000	1	001	21	3314	01	0
2	21	01	001	1	001	21	3320	01	0
2	21	01	000	1	001	21	3320	01	0
2	21	01	001	1	001	21	3321	01	0
2	21	01	000	1	001	21	3321	01	0
2	21	01	001	1	001	21	3330	01	0
2	21	01	000	1	001	21	3330	01	0
2	21	01	001	1	001	21	3332	01	0
2	21	01	000	1	001	21	3332	01	0
2	21	01	001	1	001	21	3333	01	0
2	21	01	000	1	001	21	3333	01	0
2	21	01	001	1	001	21	4000	01	0
2	21	01	000	1	001	21	4000	01	0
2	21	01	001	1	001	21	4001	01	0
2	21	01	000	1	001	21	4001	01	0
2	21	01	001	1	001	21	4021	01	0
2	21	01	000	1	001	21	4021	01	0
2	21	01	001	1	001	21	4022	01	0
2	21	01	000	1	001	21	4022	01	0
2	21	01	001	1	001	21	4023	01	0
2	21	01	000	1	001	21	4023	01	0
2	21	01	001	1	001	21	4026	01	0
2	21	01	000	1	001	21	4026	01	0
2	21	01	001	1	001	21	4060	01	0
2	21	01	000	1	001	21	4060	01	0
2	21	01	001	1	001	21	4061	01	0
2	21	01	000	1	001	21	4061	01	0
2	21	01	001	1	001	21	4062	01	0
2	21	01	000	1	001	21	4062	01	0
2	21	01	001	1	001	21	4300	01	0
2	21	01	000	1	001	21	4300	01	0
2	21	01	001	1	001	21	4301	01	0
2	21	01	000	1	001	21	4301	01	0
2	21	01	001	1	001	21	4302	01	0
2	21	01	000	1	001	21	4302	01	0
2	21	01	001	1	001	21	4303	01	0
2	21	01	000	1	001	21	4303	01	0
2	21	01	001	1	001	21	4304	01	0
2	21	01	000	1	001	21	4304	01	0
2	21	01	001	1	001	21	4311	01	0
2	21	01	000	1	001	21	4311	01	0
2	21	01	001	1	001	21	4312	01	0
2	21	01	000	1	001	21	4312	01	0
2	21	01	001	1	001	21	4313	01	0
2	21	01	000	1	001	21	4313	01	0
2	21	01	001	1	001	21	4314	01	0
2	21	01	000	1	001	21	4314	01	0
2	21	01	001	1	001	21	4320	01	0
2	21	01	000	1	001	21	4320	01	0
2	21	01	001	1	001	21	4321	01	0
2	21	01	000	1	001	21	4321	01	0
2	21	01	001	1	001	21	4330	01	0
2	21	01	000	1	001	21	4330	01	0
2	21	01	001	1	001	21	5001	01	0
2	21	01	000	1	001	21	5001	01	0
2	21	01	001	1	001	21	7001	01	0
2	21	01	000	1	001	21	7001	01	0
2	21	01	001	1	001	21	7002	01	0
2	21	01	000	1	001	21	7002	01	0
2	21	01	001	1	001	21	7010	01	0
2	21	01	000	1	001	21	7010	01	0
2	21	01	001	1	001	21	8000	01	0
2	21	01	000	1	001	21	8000	01	0
2	21	01	001	1	001	21	8001	01	0
2	21	01	000	1	001	21	8001	01	0
2	21	01	001	1	001	21	8002	01	0
2	21	01	000	1	001	21	8002	01	0
2	02	00	000	1	001	02	3200	01	0
2	02	00	000	1	001	02	3300	01	0
2	01	00	000	1	001	01	0187	01	0
2	01	00	000	1	001	01	0183	01	0
2	21	00	000	1	001	21	2000	01	0
2	21	00	000	1	001	21	3000	01	0
2	21	00	000	1	001	21	3020	01	0
2	21	00	000	1	001	21	3021	01	0
2	21	00	000	1	001	21	3022	01	0
2	21	00	000	1	001	21	3023	01	0
2	21	00	000	1	001	21	3026	01	0
2	21	00	000	1	001	21	3030	01	0
2	21	00	000	1	001	21	3060	01	0
2	21	00	000	1	001	21	3061	01	0
2	21	00	000	1	001	21	3062	01	0
2	21	00	000	1	001	21	3200	01	0
2	21	00	000	1	001	21	3201	01	0
2	21	00	000	1	001	21	3300	01	0
2	21	00	000	1	001	21	3301	01	0
2	21	00	000	1	001	21	3302	01	0
2	21	00	000	1	001	21	3303	01	0
2	21	00	000	1	001	21	3304	01	0
2	21	00	000	1	001	21	3305	01	0
2	21	00	000	1	001	21	3311	01	0
2	21	00	000	1	001	21	3312	01	0
2	21	00	000	1	001	21	3313	01	0
2	21	00	000	1	001	21	3314	01	0
2	21	00	000	1	001	21	3320	01	0
2	21	00	000	1	001	21	3321	01	0
2	21	00	000	1	001	21	3330	01	0
2	21	00	000	1	001	21	3332	01	0
2	21	00	000	1	001	21	3333	01	0
2	21	00	000	1	001	21	4000	01	0
2	21	00	000	1	001	21	4001	01	0
2	21	00	000	1	001	21	4021	01	0
2	21	00	000	1	001	21	4022	01	0
2	21	00	000	1	001	21	4023	01	0
2	21	00	000	1	001	21	4026	01	0
2	21	00	000	1	001	21	4060	01	0
2	21	00	000	1	001	21	4061	01	0
2	21	00	000	1	001	21	4062	01	0
2	21	00	000	1	001	21	4300	01	0
2	21	00	000	1	001	21	4301	01	0
2	21	00	000	1	001	21	4302	01	0
2	21	00	000	1	001	21	4303	01	0
2	21	00	000	1	001	21	4304	01	0
2	21	00	000	1	001	21	4311	01	0
2	21	00	000	1	001	21	4312	01	0
2	21	00	000	1	001	21	4313	01	0
2	21	00	000	1	001	21	4314	01	0
2	21	00	000	1	001	21	4320	01	0
2	21	00	000	1	001	21	4321	01	0
2	21	00	000	1	001	21	4330	01	0
2	21	00	000	1	001	21	5001	01	0
2	21	00	000	1	001	21	7001	01	0
2	21	00	000	1	001	21	7002	01	0
2	21	00	000	1	001	21	7010	01	0
2	21	00	000	1	001	21	8000	01	0
2	21	00	000	1	001	21	8001	01	0
2	21	00	000	1	001	21	8002	01	0
2	21	00	000	1	001	21	8003	01	0
2	14	00	000	1	002	14	2000	01	0
2	14	00	000	1	002	14	2010	01	0
2	14	00	000	1	002	14	2020	01	0
2	14	00	000	1	002	14	3003	01	0
2	14	00	000	1	002	14	3004	01	0
2	14	00	000	1	002	14	3005	01	0
2	14	00	000	1	002	14	3006	01	0
2	14	00	000	1	002	14	4000	01	0
2	14	00	000	1	002	14	4003	01	0
2	15	00	000	1	001	15	2000	01	0
2	15	00	000	1	001	15	4026	01	0
2	28	01	001	1	002	28	2000	01	0
2	28	01	001	1	001	28	4000	01	0
2	28	01	001	1	002	28	4001	01	0
2	28	01	001	1	002	28	2001	01	0
2	28	01	001	1	001	28	4002	01	0
2	21	01	001	1	001	21	5014	01	0
2	21	01	000	1	001	21	5014	01	0
2	21	00	000	1	001	21	5014	01	0
2	21	01	001	1	001	21	5017	01	0
2	21	01	001	1	001	21	5019	01	0
2	21	01	001	1	001	21	5020	01	0
2	21	01	001	1	001	21	5015	01	0
2	21	01	001	1	001	21	5012	01	0
2	21	01	000	1	001	21	5012	01	0
2	21	00	000	1	001	21	5012	01	0
2	21	01	001	1	001	21	5007	01	0
2	21	01	000	1	001	21	5007	01	0
2	21	00	000	1	001	21	5007	01	0
2	01	01	001	1	001	01	0003	01	0
2	14	00	000	1	002	14	3007	01	0
2	14	00	000	1	002	14	3008	01	0
2	14	00	000	1	002	14	5002	01	0
2	14	00	000	1	002	14	5003	01	0
2	14	00	000	1	002	14	5004	01	0
2	14	00	000	1	002	14	5005	01	0
2	14	00	000	1	002	14	5006	01	0
2	14	00	000	1	002	14	6001	01	0
2	14	00	000	1	002	14	6002	01	0
2	14	00	000	1	002	14	6003	01	0
2	14	00	000	1	002	14	6004	01	0
2	14	01	001	1	001	14	2000	01	0
2	14	01	001	1	001	14	2010	01	0
2	14	01	001	1	001	14	2020	01	0
2	14	01	001	1	001	14	3003	01	0
2	14	01	001	1	001	14	3004	01	0
2	14	01	001	1	001	14	3005	01	0
2	14	01	001	1	001	14	3006	01	0
2	14	01	001	1	001	14	4000	01	0
2	14	01	001	1	001	14	4001	01	0
2	14	01	001	1	001	14	4002	01	0
2	14	01	001	1	001	14	4003	01	0
2	14	01	001	1	001	14	4004	01	0
2	14	01	001	1	001	14	5000	01	0
2	14	01	001	1	001	14	5001	01	0
2	14	01	001	1	001	14	5002	01	0
2	14	01	001	1	001	14	5003	01	0
2	14	01	001	1	001	14	5004	01	0
2	14	01	001	1	001	14	5005	01	0
2	14	01	001	1	001	14	6000	01	0
2	14	01	001	1	001	14	6001	01	0
2	14	01	001	1	001	14	6002	01	0
2	14	01	001	1	001	14	6003	01	0
2	14	01	001	1	001	14	6004	01	0
2	14	01	001	1	002	14	2000	01	0
2	14	01	001	1	002	14	2010	01	0
2	14	01	001	1	002	14	2020	01	0
2	14	01	001	1	002	14	3003	01	0
2	14	01	001	1	002	14	3004	01	0
2	14	01	001	1	002	14	3005	01	0
2	14	01	001	1	002	14	3006	01	0
2	14	01	001	1	002	14	4000	01	0
2	14	01	001	1	002	14	4002	01	0
2	14	01	001	1	002	14	4003	01	0
2	14	01	001	1	002	14	4005	01	0
2	14	01	001	1	002	14	6005	01	0
2	14	01	001	1	003	14	2000	01	0
2	14	01	001	1	003	14	2010	01	0
2	14	01	001	1	003	14	2020	01	0
2	14	01	001	1	003	14	3003	01	0
2	14	01	001	1	003	14	3004	01	0
2	14	01	001	1	003	14	3005	01	0
2	14	01	001	1	003	14	3006	01	0
2	14	01	001	1	003	14	4000	01	0
2	14	01	001	1	003	14	4003	01	0
2	14	02	001	1	001	14	2000	01	0
2	14	02	001	1	001	14	2010	01	0
2	14	02	001	1	001	14	2020	01	0
2	14	02	001	1	001	14	3003	01	0
2	14	02	001	1	001	14	3004	01	0
2	14	02	001	1	001	14	3005	01	0
2	14	02	001	1	001	14	3006	01	0
2	14	02	001	1	001	14	4000	01	0
2	14	02	001	1	001	14	4003	01	0
2	14	02	001	1	002	14	2000	01	0
2	14	02	001	1	002	14	2010	01	0
2	14	02	001	1	002	14	2020	01	0
2	14	02	001	1	002	14	3003	01	0
2	14	02	001	1	002	14	3004	01	0
2	14	02	001	1	002	14	3005	01	0
2	14	02	001	1	002	14	3006	01	0
2	14	02	001	1	002	14	4000	01	0
2	14	02	001	1	002	14	4003	01	0
2	14	02	001	1	003	14	2000	01	0
2	14	02	001	1	003	14	2010	01	0
2	14	02	001	1	003	14	2020	01	0
2	14	02	001	1	003	14	3003	01	0
2	14	02	001	1	003	14	3004	01	0
2	14	02	001	1	003	14	3005	01	0
2	14	02	001	1	003	14	3006	01	0
2	14	02	001	1	003	14	4000	01	0
2	14	02	001	1	003	14	4003	01	0
2	14	03	001	1	001	14	2000	01	0
2	14	03	001	1	001	14	2010	01	0
2	14	03	001	1	001	14	2020	01	0
2	14	03	001	1	001	14	3003	01	0
2	14	03	001	1	001	14	3004	01	0
2	14	03	001	1	001	14	3005	01	0
2	14	03	001	1	001	14	3006	01	0
2	14	03	001	1	001	14	4000	01	0
2	14	03	001	1	001	14	4003	01	0
2	14	03	001	1	002	14	2000	01	0
2	14	03	001	1	002	14	2010	01	0
2	14	03	001	1	002	14	2020	01	0
2	14	03	001	1	002	14	3003	01	0
2	14	03	001	1	002	14	3004	01	0
2	14	03	001	1	002	14	3005	01	0
2	14	03	001	1	002	14	3006	01	0
2	14	03	001	1	002	14	4000	01	0
2	14	03	001	1	002	14	4003	01	0
2	14	03	001	1	003	14	2000	01	0
2	14	03	001	1	003	14	2010	01	0
2	14	03	001	1	003	14	2020	01	0
2	14	03	001	1	003	14	3003	01	0
2	14	03	001	1	003	14	3004	01	0
2	14	03	001	1	003	14	3005	01	0
2	14	03	001	1	003	14	3006	01	0
2	14	03	001	1	003	14	4000	01	0
2	14	03	001	1	003	14	4003	01	0
2	14	05	001	1	001	14	2000	01	0
2	14	05	001	1	001	14	2010	01	0
2	14	05	001	1	001	14	2020	01	0
2	14	05	001	1	001	14	3003	01	0
2	14	05	001	1	001	14	3004	01	0
2	14	05	001	1	001	14	3005	01	0
2	14	05	001	1	001	14	3006	01	0
2	14	05	001	1	001	14	4000	01	0
2	14	05	001	1	001	14	4003	01	0
2	14	05	001	1	002	14	2000	01	0
2	14	05	001	1	002	14	2010	01	0
2	14	05	001	1	002	14	2020	01	0
2	14	05	001	1	002	14	3003	01	0
2	14	05	001	1	002	14	3004	01	0
2	14	05	001	1	002	14	3005	01	0
2	14	05	001	1	002	14	3006	01	0
2	14	05	001	1	002	14	4000	01	0
2	14	05	001	1	002	14	4003	01	0
2	14	05	001	1	003	14	2000	01	0
2	14	05	001	1	003	14	2010	01	0
2	14	05	001	1	003	14	2020	01	0
2	14	05	001	1	003	14	3003	01	0
2	14	05	001	1	003	14	3004	01	0
2	14	05	001	1	003	14	3005	01	0
2	14	05	001	1	003	14	3006	01	0
2	14	05	001	1	003	14	4000	01	0
2	14	05	001	1	003	14	4003	01	0
2	14	05	002	1	001	14	2000	01	0
2	14	05	002	1	001	14	2010	01	0
2	14	05	002	1	001	14	2020	01	0
2	14	05	002	1	001	14	3003	01	0
2	14	05	002	1	001	14	3004	01	0
2	14	05	002	1	001	14	3005	01	0
2	14	05	002	1	001	14	3006	01	0
2	14	05	002	1	001	14	4000	01	0
2	14	05	002	1	001	14	4003	01	0
2	14	05	002	1	002	14	2000	01	0
2	14	05	002	1	002	14	2010	01	0
2	14	05	002	1	002	14	2020	01	0
2	14	05	002	1	002	14	3003	01	0
2	14	05	002	1	002	14	3004	01	0
2	14	05	002	1	002	14	3005	01	0
2	14	05	002	1	002	14	3006	01	0
2	14	05	002	1	002	14	4000	01	0
2	14	05	002	1	002	14	4003	01	0
2	14	05	002	1	003	14	2000	01	0
2	14	05	002	1	003	14	2010	01	0
2	14	05	002	1	003	14	2020	01	0
2	14	05	002	1	003	14	3003	01	0
2	14	05	002	1	003	14	3004	01	0
2	14	05	002	1	003	14	3005	01	0
2	14	05	002	1	003	14	3006	01	0
2	14	05	002	1	003	14	4000	01	0
2	14	05	002	1	003	14	4003	01	0
2	14	05	003	1	001	14	2000	01	0
2	14	05	003	1	001	14	2010	01	0
2	14	05	003	1	001	14	2020	01	0
2	14	05	003	1	001	14	3003	01	0
2	14	05	003	1	001	14	3004	01	0
2	14	05	003	1	001	14	3005	01	0
2	14	05	003	1	001	14	3006	01	0
2	14	05	003	1	001	14	4000	01	0
2	14	05	003	1	001	14	4003	01	0
2	14	05	003	1	002	14	2000	01	0
2	14	05	003	1	002	14	2010	01	0
2	14	05	003	1	002	14	2020	01	0
2	14	05	003	1	002	14	3003	01	0
2	14	05	003	1	002	14	3004	01	0
2	14	05	003	1	002	14	3005	01	0
2	14	05	003	1	002	14	3006	01	0
2	14	05	003	1	002	14	4000	01	0
2	14	05	003	1	002	14	4003	01	0
2	14	05	003	1	003	14	2000	01	0
2	14	05	003	1	003	14	2010	01	0
2	14	05	003	1	003	14	2020	01	0
2	14	05	003	1	003	14	3003	01	0
2	14	05	003	1	003	14	3004	01	0
2	14	05	003	1	003	14	3005	01	0
2	14	05	003	1	003	14	3006	01	0
2	14	05	003	1	003	14	4000	01	0
2	14	05	003	1	003	14	4003	01	0
2	14	06	001	1	001	14	2000	01	0
2	14	06	001	1	001	14	2010	01	0
2	14	06	001	1	001	14	2020	01	0
2	14	06	001	1	001	14	3003	01	0
2	14	06	001	1	001	14	3004	01	0
2	14	06	001	1	001	14	3005	01	0
2	14	06	001	1	001	14	4003	01	0
2	14	06	001	1	002	14	2000	01	0
2	14	06	001	1	002	14	2010	01	0
2	14	06	001	1	002	14	2020	01	0
2	14	06	001	1	002	14	3003	01	0
2	14	06	001	1	002	14	3004	01	0
2	14	06	001	1	002	14	3005	01	0
2	14	06	001	1	002	14	3006	01	0
2	14	06	001	1	002	14	4000	01	0
2	14	06	001	1	002	14	4003	01	0
2	14	06	001	1	003	14	2000	01	0
2	14	06	001	1	003	14	2010	01	0
2	14	06	001	1	003	14	2020	01	0
2	14	06	001	1	003	14	3003	01	0
2	14	06	001	1	003	14	3004	01	0
2	14	06	001	1	003	14	3005	01	0
2	14	06	001	1	003	14	3006	01	0
2	14	06	001	1	003	14	4000	01	0
2	14	06	001	1	003	14	4003	01	0
2	14	07	001	1	001	14	2000	01	0
2	14	07	001	1	001	14	2010	01	0
2	14	07	001	1	001	14	2020	01	0
2	14	07	001	1	001	14	3003	01	0
2	14	07	001	1	001	14	3004	01	0
2	14	07	001	1	001	14	3005	01	0
2	14	07	001	1	001	14	3006	01	0
2	14	07	001	1	001	14	4000	01	0
2	14	07	001	1	001	14	4003	01	0
2	14	07	001	1	002	14	2000	01	0
2	14	07	001	1	002	14	2010	01	0
2	14	07	001	1	002	14	2020	01	0
2	14	07	001	1	002	14	3003	01	0
2	14	07	001	1	002	14	3004	01	0
2	14	07	001	1	002	14	3005	01	0
2	14	07	001	1	002	14	3006	01	0
2	14	07	001	1	002	14	4000	01	0
2	14	07	001	1	002	14	4003	01	0
2	14	07	001	1	003	14	2000	01	0
2	14	07	001	1	003	14	2010	01	0
2	14	07	001	1	003	14	2020	01	0
2	14	07	001	1	003	14	3003	01	0
2	14	07	001	1	003	14	3004	01	0
2	14	07	001	1	003	14	3005	01	0
2	14	07	001	1	003	14	3006	01	0
2	14	07	001	1	003	14	4000	01	0
2	14	07	001	1	003	14	4003	01	0
2	14	09	001	1	001	14	2000	01	0
2	14	09	001	1	001	14	2010	01	0
2	14	09	001	1	001	14	2020	01	0
2	14	09	001	1	001	14	3003	01	0
2	14	09	001	1	001	14	3004	01	0
2	14	09	001	1	001	14	3005	01	0
2	14	09	001	1	001	14	3006	01	0
2	14	09	001	1	001	14	4000	01	0
2	14	09	001	1	001	14	4003	01	0
2	14	09	001	1	002	14	2000	01	0
2	14	09	001	1	002	14	2010	01	0
2	14	09	001	1	002	14	2020	01	0
2	14	09	001	1	002	14	3003	01	0
2	14	09	001	1	002	14	3004	01	0
2	14	06	001	1	001	14	3006	01	0
2	14	06	001	1	001	14	4000	01	0
2	14	09	001	1	002	14	3005	01	0
2	14	09	001	1	002	14	3006	01	0
2	14	09	001	1	002	14	4000	01	0
2	14	09	001	1	002	14	4003	01	0
2	14	09	001	1	003	14	2000	01	0
2	14	09	001	1	003	14	2010	01	0
2	14	09	001	1	003	14	2020	01	0
2	14	09	001	1	003	14	3003	01	0
2	14	09	001	1	003	14	3004	01	0
2	14	09	001	1	003	14	3005	01	0
2	14	09	001	1	003	14	3006	01	0
2	14	09	001	1	003	14	4000	01	0
2	14	09	001	1	003	14	4003	01	0
2	21	01	001	1	001	21	4003	01	0
2	21	01	001	1	001	21	4004	01	0
2	21	01	001	1	001	21	5016	01	0
2	21	01	000	1	001	21	5016	01	0
2	21	00	000	1	001	21	5016	01	0
2	21	01	001	1	001	21	2001	01	1
2	21	01	001	1	001	21	2002	01	1
2	21	01	001	1	001	21	2003	01	1
2	21	01	001	1	001	21	2004	01	1
2	21	01	001	1	001	21	5002	01	1
2	21	01	001	1	001	21	5003	01	1
2	21	01	001	1	001	21	5004	01	1
2	21	01	001	1	001	21	5005	01	1
2	21	01	001	1	001	21	5006	01	1
2	21	01	001	1	001	21	5008	01	1
2	21	01	001	1	001	21	5009	01	1
2	21	01	001	1	001	21	5010	01	1
2	21	01	001	1	001	21	5011	01	1
2	21	01	001	1	001	21	5013	01	1
2	21	01	001	1	001	21	5100	01	1
2	21	01	001	1	001	21	7012	01	1
2	21	01	001	1	001	02	1173	01	0
2	02	00	000	1	001	02	1173	01	0
2	00	01	001	1	001	00	0075	01	0
2	00	01	001	1	001	00	2023	01	0
2	02	00	000	1	001	02	2054	01	0
2	26	00	000	1	001	26	6010	01	0
2	00	00	000	1	001	05	6500	01	0
2	02	00	000	1	001	00	2001	01	0
2	02	00	000	1	001	02	3206	01	0
2	01	00	000	1	001	00	0121	01	0
2	00	00	000	1	001	00	0267	01	0
2	04	05	510	1	002	04	5053	01	0
2	04	05	510	1	003	04	5053	01	0
2	04	05	510	1	004	04	5053	01	0
2	04	05	510	1	005	04	5053	01	0
2	04	06	614	1	001	04	5053	01	0
2	04	06	614	1	002	04	5053	01	0
2	04	06	614	1	003	04	5053	01	0
2	04	06	614	1	004	04	5053	01	0
2	04	06	614	1	005	04	5053	01	0
2	04	07	001	1	001	04	5053	01	0
2	04	07	001	1	002	04	5053	01	0
2	04	07	001	1	003	04	5053	01	0
2	04	07	001	1	004	04	5053	01	0
2	04	07	001	1	005	04	5053	01	0
2	04	90	990	1	001	04	5053	01	0
2	04	90	990	1	002	04	5053	01	0
2	04	90	990	1	003	04	5053	01	0
2	04	90	990	1	004	04	5053	01	0
2	04	90	990	1	005	04	5053	01	0
2	04	90	991	1	001	04	5053	01	0
2	04	90	991	1	002	04	5053	01	0
2	26	00	000	1	001	26	6011	01	0
2	26	00	000	1	001	26	6012	01	0
2	04	90	991	1	003	04	5053	01	0
2	04	90	991	1	004	04	5053	01	0
2	04	90	991	1	005	04	5053	01	0
2	04	90	992	1	001	04	5053	01	0
2	04	90	992	1	002	04	5053	01	0
2	04	90	992	1	003	04	5053	01	0
2	04	90	992	1	004	04	5053	01	0
2	04	00	000	1	003	04	6045	01	0
2	04	00	000	1	004	04	6045	01	0
2	04	00	000	1	005	04	6045	01	0
2	04	01	101	1	001	04	6045	01	0
2	04	01	101	1	002	04	6045	01	0
2	04	01	101	1	003	04	6045	01	0
2	04	01	101	1	004	04	6045	01	0
2	04	01	101	1	005	04	6045	01	0
2	04	01	102	1	001	04	6045	01	0
2	04	01	102	1	002	04	6045	01	0
2	04	01	102	1	003	04	6045	01	0
2	04	01	102	1	004	04	6045	01	0
2	04	01	102	1	005	04	6045	01	0
2	04	02	204	1	001	04	6045	01	0
2	04	02	204	1	002	04	6045	01	0
2	04	02	204	1	003	04	6045	01	0
2	04	02	204	1	004	04	6045	01	0
2	04	02	204	1	005	04	6045	01	0
2	04	02	208	1	001	04	6045	01	0
2	04	02	208	1	002	04	6045	01	0
2	04	02	208	1	003	04	6045	01	0
2	04	02	208	1	004	04	6045	01	0
2	04	02	208	1	005	04	6045	01	0
2	04	03	305	1	001	04	6045	01	0
2	04	03	305	1	002	04	6045	01	0
2	04	03	305	1	003	04	6045	01	0
2	04	03	305	1	004	04	6045	01	0
2	04	03	305	1	005	04	6045	01	0
2	04	04	403	1	001	04	6045	01	0
2	04	05	510	1	002	04	6049	01	0
2	04	06	614	1	002	04	6049	01	0
2	04	07	001	1	002	04	6049	01	0
2	04	90	990	1	002	04	6049	01	0
2	04	90	991	1	002	04	6049	01	0
2	04	90	992	1	002	04	6049	01	0
2	04	91	991	1	002	04	6049	01	0
2	04	92	990	1	002	04	6049	01	0
2	04	01	01	1	002	04	4001	01	0
2	04	01	05	1	002	04	4001	01	0
2	04	01	06	1	002	04	4001	01	0
2	04	01	07	1	002	04	4001	01	0
2	04	01	11	1	002	04	4001	01	0
2	04	02	02	1	002	04	4001	01	0
2	04	06	101	1	002	04	4001	01	0
2	04	07	03	1	002	04	4001	01	0
2	04	07	04	1	002	04	4001	01	0
2	04	08	10	1	002	04	4001	01	0
2	04	10	01	1	002	04	4001	01	0
2	04	01	01	1	002	04	4010	01	0
2	04	01	05	1	002	04	4010	01	0
2	04	01	06	1	002	04	4010	01	0
2	04	01	07	1	002	04	4010	01	0
2	04	01	11	1	002	04	4010	01	0
2	04	01	12	1	002	04	4010	01	0
2	04	02	02	1	002	04	4010	01	0
2	04	08	10	1	002	04	4010	01	0
2	04	90	992	1	005	04	6041	01	0
2	04	91	991	1	001	04	6041	01	0
2	04	91	991	1	002	04	6041	01	0
2	04	91	991	1	003	04	6041	01	0
2	04	91	991	1	004	04	6041	01	0
2	04	91	991	1	005	04	6041	01	0
2	04	92	990	1	001	04	6041	01	0
2	04	92	990	1	002	04	6041	01	0
2	04	92	990	1	003	04	6041	01	0
2	04	92	990	1	004	04	6041	01	0
2	04	92	990	1	005	04	6041	01	0
2	04	00	000	1	001	04	4040	01	0
2	04	00	000	1	002	04	4040	01	0
2	04	00	000	1	003	04	4040	01	0
2	04	00	000	1	004	04	4040	01	0
2	04	00	000	1	005	04	4040	01	0
2	04	01	101	1	001	04	4040	01	0
2	04	01	101	1	002	04	4040	01	0
2	04	01	101	1	003	04	4040	01	0
2	04	01	101	1	004	04	4040	01	0
2	04	01	101	1	005	04	4040	01	0
2	04	01	102	1	001	04	4040	01	0
2	04	01	102	1	002	04	4040	01	0
2	04	01	102	1	003	04	4040	01	0
2	04	01	102	1	004	04	4040	01	0
2	04	01	102	1	005	04	4040	01	0
2	04	02	204	1	001	04	4040	01	0
2	04	02	204	1	002	04	4040	01	0
2	04	02	204	1	003	04	4040	01	0
2	04	02	204	1	004	04	4040	01	0
2	04	02	204	1	005	04	4040	01	0
2	04	02	208	1	001	04	4040	01	0
2	04	02	208	1	002	04	4040	01	0
2	04	02	208	1	003	04	4040	01	0
2	04	02	208	1	004	04	4040	01	0
2	04	02	208	1	005	04	4040	01	0
2	04	03	305	1	001	04	4040	01	0
2	04	03	305	1	002	04	4040	01	0
2	04	03	305	1	003	04	4040	01	0
2	04	03	305	1	004	04	4040	01	0
2	04	03	305	1	005	04	4040	01	0
2	04	04	403	1	001	04	4040	01	0
2	04	04	403	1	002	04	4040	01	0
2	04	04	403	1	003	04	4040	01	0
2	04	04	403	1	004	04	4040	01	0
2	04	04	403	1	005	04	4040	01	0
2	04	04	405	1	001	04	4040	01	0
2	04	04	405	1	002	04	4040	01	0
2	04	04	405	1	003	04	4040	01	0
2	04	04	405	1	004	04	4040	01	0
2	04	04	405	1	005	04	4040	01	0
2	04	04	406	1	001	04	4040	01	0
2	04	04	406	1	002	04	4040	01	0
2	04	04	406	1	003	04	4040	01	0
2	04	04	406	1	004	04	4040	01	0
2	04	04	406	1	005	04	4040	01	0
2	04	04	407	1	001	04	4040	01	0
2	04	04	407	1	002	04	4040	01	0
2	04	04	407	1	003	04	4040	01	0
2	04	04	407	1	004	04	4040	01	0
2	04	04	407	1	005	04	4040	01	0
2	04	04	408	1	001	04	4040	01	0
2	05	00	000	1	001	05	2100	01	0
2	05	00	000	1	001	05	2000	01	0
2	05	00	000	1	001	05	2004	01	0
2	05	00	000	1	001	05	2002	01	0
2	05	00	000	1	001	05	2003	01	0
2	05	00	000	1	001	05	3064	01	0
2	05	00	000	1	001	05	2001	01	0
2	05	00	000	1	001	05	6030	01	0
2	05	00	000	1	001	05	3006	01	0
2	05	00	000	1	001	05	3009	01	0
2	05	00	000	1	001	05	3014	01	0
2	05	00	000	1	001	05	3001	01	0
2	05	00	000	1	001	05	3016	01	0
2	05	00	000	1	001	05	3002	01	0
2	05	00	000	1	001	05	3068	01	0
2	05	00	000	1	001	05	3007	01	0
2	05	00	000	1	001	05	3012	01	0
2	05	00	000	1	001	05	6013	01	0
2	05	00	000	1	001	05	3023	01	0
2	05	00	000	1	001	05	3021	01	0
2	05	00	000	1	001	05	3022	01	0
2	05	00	000	1	001	05	3010	01	0
2	05	00	000	1	001	05	3011	01	0
2	05	00	000	1	001	05	6047	01	0
2	05	00	000	1	001	05	6045	01	0
2	05	00	000	1	001	05	6046	01	0
2	05	00	000	1	001	05	4001	01	0
2	05	00	000	1	001	05	4005	01	0
2	05	00	000	1	001	05	4006	01	0
2	05	00	000	1	001	05	4007	01	0
2	05	00	000	1	001	05	4008	01	0
2	05	00	000	1	001	05	4021	01	0
2	05	00	000	1	001	05	4068	01	0
2	05	00	000	1	001	05	4000	01	0
2	05	00	000	1	001	05	4002	01	0
2	05	00	000	1	001	05	4019	01	0
2	05	00	000	1	001	05	4025	01	0
2	05	00	000	1	001	05	4026	01	0
2	05	00	000	1	001	05	4024	01	0
2	05	00	000	1	001	05	4015	01	0
2	05	00	000	1	001	05	4012	01	0
2	05	00	000	1	001	05	4010	01	0
2	05	00	000	1	001	05	4009	01	0
2	05	00	000	1	001	05	4011	01	0
2	05	00	000	1	001	05	4043	01	0
2	05	00	000	1	001	05	4020	01	0
2	05	00	000	1	001	05	4013	01	0
2	05	00	000	1	001	05	4014	01	0
2	05	00	000	1	001	05	4022	01	0
2	05	00	000	1	001	05	4017	01	0
2	05	00	000	1	001	05	4054	01	0
